OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_1951476,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobiaceae_u_g,Atopobiaceae bacterium UBA7734
OTU_1380,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium_u_s
OTU_1946071,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. UBA4302
OTU_1946075,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. UBA7261
OTU_1946076,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. UBA7291
OTU_1946078,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. UBA7741
OTU_1946082,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. UBA7788
OTU_1951477,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillaceae_u_g,Bacillaceae bacterium UBA1651
OTU_1385,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales_u_s
OTU_1950237,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA1231
OTU_1950245,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA1709
OTU_1950253,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA2730
OTU_1950254,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA2753
OTU_1950255,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA2919
OTU_1950264,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA3620
OTU_1950268,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA3789
OTU_1950304,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA5578
OTU_1950341,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA6985
OTU_1950342,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Bacillales_u_g,Bacillales bacterium UBA7004
OTU_1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_u_s
OTU_1390,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens
OTU_2053512,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus bacterium
OTU_1408,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus pumilus
OTU_1409,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. (in: Bacteria)
OTU_1951480,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroidaceae_u_g,Bacteroidaceae bacterium UBA2918
OTU_171549,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales_u_s
OTU_1950399,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA1229
OTU_1950400,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA1232
OTU_1950420,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA1715
OTU_1950422,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA1723
OTU_1950448,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2712
OTU_1950450,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2716
OTU_1950452,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2721
OTU_1950457,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2781
OTU_1950462,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2832
OTU_1950463,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2840
OTU_1950467,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2910
OTU_1950469,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2930
OTU_1950471,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA2939
OTU_1950473,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3053
OTU_1950479,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3292
OTU_1950483,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3388
OTU_1950484,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3389
OTU_1950489,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3623
OTU_1950491,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3642
OTU_1950496,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3672
OTU_1950498,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3681
OTU_1950504,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3717
OTU_1950506,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3725
OTU_1950508,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3742
OTU_1950509,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3743
OTU_1950517,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3784
OTU_1950528,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3842
OTU_1950530,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3844
OTU_1950533,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA3868
OTU_1950551,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4220
OTU_1950552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4227
OTU_1950555,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4236
OTU_1950562,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4295
OTU_1950563,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4298
OTU_1950567,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4331
OTU_1950573,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4357
OTU_1950575,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA4363
OTU_1950719,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA6978
OTU_1950722,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA7005
OTU_1950727,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA714
OTU_1950729,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA7268
OTU_1950757,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,Bacteroidales bacterium UBA7789
OTU_816,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_u_s
OTU_387090,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides coprophilus
OTU_357276,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides dorei
OTU_817,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis
OTU_28116,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus
OTU_29523,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp.
OTU_818,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron
OTU_821,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus
OTU_1951521,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacteriaceae_u_g,Bifidobacteriaceae bacterium UBA2724
OTU_1678,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_u_s
OTU_1680,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis
OTU_1689,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium
OTU_216816,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum
OTU_1694,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudolongum
OTU_1946105,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium sp. UBA6835
OTU_41200,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium sp.
OTU_1946118,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. UBA2945
OTU_45462,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus borstelensis
OTU_118882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucellaceae_u_g,Brucellaceae_u_s
OTU_28121,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp.
OTU_1946147,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. UBA3740
OTU_1946148,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. UBA3797
OTU_95818,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria_u_s
OTU_1953330,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA2834
OTU_1953331,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA2866
OTU_1953334,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA3218
OTU_1953336,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA3304
OTU_1953337,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA3723
OTU_1953338,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA3749
OTU_1953339,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria bacterium UBA3829
OTU_270497,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter,Catabacter_u_s
OTU_1946252,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter,Catabacter sp. UBA2862
OTU_1946309,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,Catenibacterium sp. UBA627
OTU_186802,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales_u_s
OTU_1898207,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium
OTU_1950813,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA1248
OTU_1950827,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA1728
OTU_1950828,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA1738
OTU_1950836,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA1775
OTU_1950843,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA2820
OTU_1950845,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA2848
OTU_1951594,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,Clostridiales bacterium UBA2867
OTU_1950849,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA2907
OTU_1950852,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3223
OTU_1950853,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3259
OTU_1950854,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3277
OTU_1950856,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3311
OTU_1950857,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3333
OTU_1950864,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3705
OTU_1950869,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3805
OTU_1950871,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA3948
OTU_1950879,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4358
OTU_1950880,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4362
OTU_1950882,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4638
OTU_1950883,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4644
OTU_1950885,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4693
OTU_1950887,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA4698
OTU_1950905,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA5892
OTU_1950912,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA6386
OTU_1951596,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,Clostridiales bacterium UBA643
OTU_1950916,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA6468
OTU_1950918,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA6981
OTU_1950919,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA6999
OTU_1950920,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7001
OTU_1950922,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7044
OTU_1950923,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7081
OTU_1950926,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7175
OTU_1950927,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7187
OTU_1950928,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7200
OTU_1950929,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7273
OTU_1950933,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7568
OTU_1950935,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,Clostridiales bacterium UBA7739
OTU_1485,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium_u_s
OTU_1506,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp.
OTU_1946379,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. UBA7791
OTU_1965294,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp.
OTU_225992,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas kerstersii
OTU_2049024,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus sp.
OTU_1653,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_u_g,Corynebacteriaceae_u_s
OTU_1951626,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_u_g,Corynebacteriaceae bacterium UBA1054
OTU_1951627,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_u_g,Corynebacteriaceae bacterium UBA2307
OTU_1951629,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_u_g,Corynebacteriaceae bacterium UBA6691
OTU_1951630,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_u_g,Corynebacteriaceae bacterium UBA7718
OTU_1716,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_u_s
OTU_160386,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium casei
OTU_28028,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium flavescens
OTU_1032851,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium nuruki
OTU_1946394,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. UBA4397
OTU_1946395,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. UBA5992
OTU_1705,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium stationis
OTU_1727,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium variabile
OTU_1747,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
OTU_2055784,Bacteria,Cyanobacteria,Cyanobacteria_u_c,Cyanobacteria_u_o,Cyanobacteria_u_f,Cyanobacteria_u_g,Cyanobacteria bacterium UBA11440
OTU_1947873,Bacteria,Cyanobacteria,Cyanobacteria_u_c,Cyanobacteria_u_o,Cyanobacteria_u_f,Cyanobacteria_u_g,Cyanobacteria bacterium UBA1221
OTU_1947877,Bacteria,Cyanobacteria,Cyanobacteria_u_c,Cyanobacteria_u_o,Cyanobacteria_u_f,Cyanobacteria_u_g,Cyanobacteria bacterium UBA2813
OTU_1947879,Bacteria,Cyanobacteria,Cyanobacteria_u_c,Cyanobacteria_u_o,Cyanobacteria_u_f,Cyanobacteria_u_g,Cyanobacteria bacterium UBA2855
OTU_1961562,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrionaceae_u_g,Desulfovibrionaceae bacterium UBA3823
OTU_1961563,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrionaceae_u_g,Desulfovibrionaceae bacterium UBA3867
OTU_39948,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister_u_s
OTU_37914,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia_u_s
OTU_1951644,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthellaceae_u_g,Eggerthellaceae bacterium UBA3686
OTU_1972561,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthellaceae_u_g,Eggerthellaceae bacterium
OTU_1947906,Bacteria,Elusimicrobia,Elusimicrobia_u_c,Elusimicrobia_u_o,Elusimicrobia_u_f,Elusimicrobia_u_g,Elusimicrobia bacterium UBA1202
OTU_1947912,Bacteria,Elusimicrobia,Elusimicrobia_u_c,Elusimicrobia_u_o,Elusimicrobia_u_f,Elusimicrobia_u_g,Elusimicrobia bacterium UBA2923
OTU_1350,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_u_s
OTU_1351,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
OTU_1352,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
OTU_1354,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae
OTU_35783,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp.
OTU_2049044,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_u_g,Erysipelotrichaceae bacterium
OTU_562,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
OTU_1951764,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacteriaceae_u_g,Eubacteriaceae bacterium UBA3695
OTU_1951765,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacteriaceae_u_g,Eubacteriaceae bacterium UBA4266
OTU_1730,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_u_s
OTU_1946475,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. UBA3658
OTU_1946477,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. UBA3720
OTU_1946479,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. UBA3782
