"Label","Target","Correlation","p","Type"
"pbp2","Enterobacteria phage Sf101",0.977979983749948,1.06581410364015e-13,"undirected"
"pbp4","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"phoP","Enterobacteria phage Sf101",0.964428841138414,7.61035678920052e-12,"undirected"
"phoQ","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"pmrA","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"pmrB","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"pmrC","Enterobacteria phage Sf101",0.97169417941785,9.99644811372491e-13,"undirected"
"pmrF","Enterobacteria phage Sf101",0.993281248464731,0,"undirected"
"tolC","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Enterobacteria phage BP-4795","Enterobacteria phage Sf101",0.846157291927719,2.58626870719425e-06,"undirected"
"Escherichia virus HK106","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Enterobacteria phage HK140","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Escherichia virus HK544","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Escherichia virus HK633","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Enterobacteria phage IME10","Enterobacteria phage Sf101",0.999989434765359,0,"undirected"
"Enterobacteria phage P4","Enterobacteria phage Sf101",0.937797398991585,1.05508224379491e-09,"undirected"
"astA","Enterobacteria phage SfI",0.967762007807556,3.17768034108212e-12,"undirected"
"lacY","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"lpfA","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"ompA","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"traA","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"yddA","Enterobacteria phage SfI",0.901244488565949,5.90106188358419e-08,"undirected"
"Plasmid 38606113","Enterobacteria phage SfI",0.983986722805037,6.21724893790088e-15,"undirected"
"acrD","Enterobacteria phage SfI",0.90193332697419,5.55512704725203e-08,"undirected"
"acrE","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"acrF","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"acrS","Enterobacteria phage SfI",0.943297795791545,4.67979877072366e-10,"undirected"
"arnA","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"bacA","Enterobacteria phage SfI",0.990185815201989,0,"undirected"
"baeR","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"baeS","Enterobacteria phage SfI",0.967556010403783,3.36264349698467e-12,"undirected"
"blaAmpC","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"blaAmpH","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"cpxA","Enterobacteria phage SfI",0.937433645594717,1.11043507722286e-09,"undirected"
"cpxR","Enterobacteria phage SfI",0.922688856400948,7.060892537325e-09,"undirected"
"crp","Enterobacteria phage SfI",0.814704820804814,1.22143335636871e-05,"undirected"
"emrA","Enterobacteria phage SfI",0.956033331385179,4.96909180469629e-11,"undirected"
"emrB","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"emrK","Enterobacteria phage SfI",0.883426903883594,2.45527850939453e-07,"undirected"
"evgA","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"evgS","Enterobacteria phage SfI",0.965861402039461,5.28443955261082e-12,"undirected"
"gadX","Enterobacteria phage SfI",0.919599334264223,9.93169102514457e-09,"undirected"
"H NS","Enterobacteria phage SfI",0.984258821544211,5.32907051820075e-15,"undirected"
"marA","Enterobacteria phage SfI",0.812272503806279,1.36057656110466e-05,"undirected"
"mdfA","Enterobacteria phage SfI",0.857292253837387,1.37264688460093e-06,"undirected"
"mdtA","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtB","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtC","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtD","Enterobacteria phage SfI",0.838177702495382,3.95346457437995e-06,"undirected"
"mdtE","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtF","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtG","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtH","Enterobacteria phage SfI",0.985355847226734,2.66453525910038e-15,"undirected"
"mdtK","Enterobacteria phage SfI",0.884731817945294,2.22968845386973e-07,"undirected"
"mdtL","Enterobacteria phage SfI",0.826680911691562,7.0135034073715e-06,"undirected"
"mdtM","Enterobacteria phage SfI",0.973730250712364,5.14477349611298e-13,"undirected"
"mdtN","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"mdtO","Enterobacteria phage SfI",0.968664928214662,2.46891396216142e-12,"undirected"
"mdtP","Enterobacteria phage SfI",0.991664886657177,0,"undirected"
"pbp2","Enterobacteria phage SfI",0.97078535833427,1.32427402377289e-12,"undirected"
"pbp4","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"phoP","Enterobacteria phage SfI",0.956864879525396,4.19730916689787e-11,"undirected"
"phoQ","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"pmrA","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"pmrB","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"pmrC","Enterobacteria phage SfI",0.982851578200981,1.15463194561016e-14,"undirected"
"pmrF","Enterobacteria phage SfI",0.992202858891766,0,"undirected"
"tolC","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"Enterobacteria phage BP-4795","Enterobacteria phage SfI",0.857909408461626,1.32325721224902e-06,"undirected"
"Escherichia virus HK106","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"Enterobacteria phage HK140","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"Escherichia virus HK544","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"Escherichia virus HK633","Enterobacteria phage SfI",0.995601474350535,0,"undirected"
"Enterobacteria phage IME10","Enterobacteria phage SfI",0.995601474350534,0,"undirected"
"Enterobacteria phage P4","Enterobacteria phage SfI",0.93725877264442,1.13794662581768e-09,"undirected"
"Enterobacteria phage Sf101","Enterobacteria phage SfI",0.995920158278879,0,"undirected"
"astA","Enterobacteria phage SfV",0.964203343883802,8.04889488392746e-12,"undirected"
"lacY","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"lpfA","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"ompA","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"traA","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"yddA","Enterobacteria phage SfV",0.912909914510499,1.98869618550646e-08,"undirected"
"Plasmid 38606113","Enterobacteria phage SfV",0.990026883640393,0,"undirected"
"acrD","Enterobacteria phage SfV",0.898550057524059,7.44301187349805e-08,"undirected"
"acrE","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"acrF","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"acrS","Enterobacteria phage SfV",0.920266517146167,9.23702447863661e-09,"undirected"
"arnA","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"bacA","Enterobacteria phage SfV",0.996244339605417,0,"undirected"
"baeR","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"baeS","Enterobacteria phage SfV",0.968908790739837,2.30349073149227e-12,"undirected"
"blaAmpC","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"blaAmpH","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"cpxA","Enterobacteria phage SfV",0.945548709533383,3.27720739434767e-10,"undirected"
"cpxR","Enterobacteria phage SfV",0.928409032549106,3.61105634283376e-09,"undirected"
"crp","Enterobacteria phage SfV",0.821925060029417,8.78464086206954e-06,"undirected"
"emrA","Enterobacteria phage SfV",0.935744999709256,1.40241351864745e-09,"undirected"
"emrB","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"emrK","Enterobacteria phage SfV",0.880271339018664,3.08539425342147e-07,"undirected"
"evgA","Enterobacteria phage SfV",0.999966011170169,0,"undirected"
"evgS","Enterobacteria phage SfV",0.97138027927792,1.10289555266263e-12,"undirected"
"gadX","Enterobacteria phage SfV",0.913172133708805,1.9373474380302e-08,"undirected"
